,date,location,new_cases,new_deaths,total_cases,total_deaths
617,2020-02-02,Australia,2,0,11,0
618,2020-02-03,Australia,0,0,11,0
619,2020-02-04,Australia,0,0,11,0
620,2020-02-05,Australia,1,0,12,0
621,2020-02-06,Australia,1,0,13,0
622,2020-02-07,Australia,1,0,14,0
623,2020-02-08,Australia,0,0,14,0
624,2020-02-09,Australia,0,0,14,0
625,2020-02-10,Australia,0,0,14,0
626,2020-02-11,Australia,0,0,14,0
627,2020-02-12,Australia,0,0,14,0
628,2020-02-13,Australia,0,0,14,0
629,2020-02-14,Australia,1,0,15,0
630,2020-02-15,Australia,0,0,15,0
631,2020-02-16,Australia,0,0,15,0
632,2020-02-17,Australia,0,0,15,0
633,2020-02-18,Australia,0,0,15,0
634,2020-02-19,Australia,0,0,15,0
635,2020-02-20,Australia,0,0,15,0
636,2020-02-21,Australia,2,0,17,0
637,2020-02-22,Australia,4,0,21,0
638,2020-02-23,Australia,1,0,22,0
639,2020-02-24,Australia,0,0,22,0
640,2020-02-25,Australia,0,0,22,0
641,2020-02-26,Australia,0,0,22,0
642,2020-02-27,Australia,1,0,23,0
643,2020-02-28,Australia,0,0,23,0
644,2020-02-29,Australia,2,0,25,0
645,2020-03-01,Australia,1,1,26,1
646,2020-03-02,Australia,3,0,29,1
647,2020-03-03,Australia,4,0,33,1
648,2020-03-04,Australia,8,0,41,1
649,2020-03-05,Australia,11,1,52,2
650,2020-03-06,Australia,7,0,59,2
651,2020-03-07,Australia,4,0,63,2
652,2020-03-08,Australia,11,1,74,3
653,2020-03-09,Australia,6,0,80,3
654,2020-03-10,Australia,20,0,100,3
655,2020-03-11,Australia,12,0,112,3
656,2020-03-12,Australia,14,0,126,3
657,2020-03-13,Australia,30,0,156,3
658,2020-03-14,Australia,41,0,197,3
659,2020-03-15,Australia,52,0,249,3
660,2020-03-16,Australia,49,2,298,5
661,2020-03-17,Australia,77,0,375,5
662,2020-03-18,Australia,79,0,454,5
663,2020-03-19,Australia,111,1,565,6
664,2020-03-20,Australia,144,0,709,6
665,2020-03-21,Australia,165,1,874,7
666,2020-03-22,Australia,224,0,1098,7
667,2020-03-23,Australia,611,0,1709,7
668,2020-03-24,Australia,114,0,1823,7
669,2020-03-25,Australia,600,1,2423,8
670,2020-03-26,Australia,376,3,2799,11
671,2020-03-27,Australia,367,2,3166,13
672,2020-03-28,Australia,212,0,3378,13
673,2020-03-29,Australia,431,1,3809,14
674,2020-03-30,Australia,284,2,4093,16
675,2020-03-31,Australia,464,3,4557,19
676,2020-04-01,Australia,150,1,4707,20
677,2020-04-02,Australia,269,1,4976,21
678,2020-04-03,Australia,248,2,5224,23
679,2020-04-04,Australia,324,7,5548,30
680,2020-04-05,Australia,139,4,5687,34
681,2020-04-06,Australia,57,2,5744,36
682,2020-04-07,Australia,100,6,5844,42
683,2020-04-08,Australia,112,3,5956,45
684,2020-04-09,Australia,96,5,6052,50
685,2020-04-10,Australia,100,2,6152,52
686,2020-04-11,Australia,86,2,6238,54
687,2020-04-12,Australia,51,3,6289,57
688,2020-04-13,Australia,33,4,6322,61
689,2020-04-14,Australia,44,0,6366,61
690,2020-04-15,Australia,50,0,6416,61
691,2020-04-16,Australia,42,2,6458,63
692,2020-04-17,Australia,39,0,6497,63
693,2020-04-18,Australia,36,4,6533,67
694,2020-04-19,Australia,53,2,6586,69
695,2020-04-20,Australia,26,1,6612,70
696,2020-04-21,Australia,13,1,6625,71
697,2020-04-22,Australia,22,3,6647,74
698,2020-04-23,Australia,7,0,6654,74
699,2019-12-31,Austria,0,0,0,0
700,2020-01-01,Austria,0,0,0,0
701,2020-01-02,Austria,0,0,0,0
702,2020-01-03,Austria,0,0,0,0
703,2020-01-04,Austria,0,0,0,0
704,2020-01-05,Austria,0,0,0,0
705,2020-01-06,Austria,0,0,0,0
706,2020-01-07,Austria,0,0,0,0
707,2020-01-08,Austria,0,0,0,0
708,2020-01-09,Austria,0,0,0,0
709,2020-01-10,Austria,0,0,0,0
710,2020-01-11,Austria,0,0,0,0
711,2020-01-12,Austria,0,0,0,0
712,2020-01-13,Austria,0,0,0,0
713,2020-01-14,Austria,0,0,0,0
714,2020-01-15,Austria,0,0,0,0
715,2020-01-16,Austria,0,0,0,0
716,2020-01-17,Austria,0,0,0,0
717,2020-01-18,Austria,0,0,0,0
718,2020-01-19,Austria,0,0,0,0
719,2020-01-20,Austria,0,0,0,0
720,2020-01-21,Austria,0,0,0,0
721,2020-01-22,Austria,0,0,0,0
722,2020-01-23,Austria,0,0,0,0
723,2020-01-24,Austria,0,0,0,0
724,2020-01-25,Austria,0,0,0,0
725,2020-01-26,Austria,0,0,0,0
726,2020-01-27,Austria,0,0,0,0
727,2020-01-28,Austria,0,0,0,0
728,2020-01-29,Austria,0,0,0,0
729,2020-01-30,Austria,0,0,0,0
730,2020-01-31,Austria,0,0,0,0
731,2020-02-01,Austria,0,0,0,0
732,2020-02-02,Austria,0,0,0,0
733,2020-02-03,Austria,0,0,0,0
734,2020-02-04,Austria,0,0,0,0
735,2020-02-05,Austria,0,0,0,0
736,2020-02-06,Austria,0,0,0,0
737,2020-02-07,Austria,0,0,0,0
738,2020-02-08,Austria,0,0,0,0
739,2020-02-09,Austria,0,0,0,0
740,2020-02-10,Austria,0,0,0,0
741,2020-02-11,Austria,0,0,0,0
742,2020-02-12,Austria,0,0,0,0
743,2020-02-13,Austria,0,0,0,0
744,2020-02-14,Austria,0,0,0,0
745,2020-02-15,Austria,0,0,0,0
746,2020-02-16,Austria,0,0,0,0
747,2020-02-17,Austria,0,0,0,0
748,2020-02-18,Austria,0,0,0,0
749,2020-02-19,Austria,0,0,0,0
750,2020-02-20,Austria,0,0,0,0
751,2020-02-21,Austria,0,0,0,0
752,2020-02-22,Austria,0,0,0,0
753,2020-02-23,Austria,0,0,0,0
754,2020-02-24,Austria,0,0,0,0
755,2020-02-25,Austria,0,0,0,0
756,2020-02-26,Austria,2,0,2,0
757,2020-02-27,Austria,0,0,2,0
758,2020-02-28,Austria,3,0,5,0
759,2020-02-29,Austria,2,0,7,0
760,2020-03-01,Austria,3,0,10,0
761,2020-03-02,Austria,4,0,14,0
762,2020-03-03,Austria,4,0,18,0
763,2020-03-04,Austria,6,0,24,0
764,2020-03-05,Austria,5,0,29,0
765,2020-03-06,Austria,12,0,41,0
766,2020-03-07,Austria,33,0,74,0
767,2020-03-08,Austria,25,0,99,0
768,2020-03-09,Austria,3,0,102,0
769,2020-03-10,Austria,29,0,131,0
770,2020-03-11,Austria,51,0,182,0
771,2020-03-12,Austria,64,0,246,0
772,2020-03-13,Austria,115,1,361,1
773,2020-03-14,Austria,143,0,504,1
774,2020-03-15,Austria,151,0,655,1
775,2020-03-16,Austria,205,0,860,1
776,2020-03-17,Austria,156,2,1016,3
777,2020-03-18,Austria,316,0,1332,3
778,2020-03-19,Austria,314,1,1646,4
779,2020-03-20,Austria,550,2,2196,6
780,2020-03-21,Austria,453,0,2649,6
781,2020-03-22,Austria,375,2,3024,8
782,2020-03-23,Austria,607,8,3631,16
783,2020-03-24,Austria,855,9,4486,25
784,2020-03-25,Austria,796,5,5282,30
785,2020-03-26,Austria,606,4,5888,34
786,2020-03-27,Austria,1141,18,7029,52
787,2020-03-28,Austria,668,16,7697,68
788,2020-03-29,Austria,594,0,8291,68
789,2020-03-30,Austria,522,18,8813,86
790,2020-03-31,Austria,805,22,9618,108
791,2020-04-01,Austria,564,20,10182,128
792,2020-04-02,Austria,529,18,10711,146
793,2020-04-03,Austria,418,12,11129,158
794,2020-04-04,Austria,396,10,11525,168
795,2020-04-05,Austria,241,18,11766,186
796,2020-04-06,Austria,217,18,11983,204
797,2020-04-07,Austria,314,16,12297,220
798,2020-04-08,Austria,343,23,12640,243
799,2020-04-09,Austria,329,30,12969,273
800,2020-04-10,Austria,279,22,13248,295
801,2020-04-11,Austria,312,24,13560,319
802,2020-04-12,Austria,247,18,13807,337
803,2020-04-13,Austria,130,13,13937,350
804,2020-04-14,Austria,106,18,14043,368
805,2020-04-15,Austria,191,16,14234,384
806,2020-04-16,Austria,136,9,14370,393
807,2020-04-17,Austria,78,17,14448,410
808,2020-04-18,Austria,155,21,14603,431
809,2020-04-19,Austria,59,12,14662,443
810,2020-04-20,Austria,48,9,14710,452
811,2020-04-21,Austria,73,10,14783,462
812,2020-04-22,Austria,50,1,14833,463
813,2020-04-23,Austria,91,31,14924,494
814,2019-12-31,Azerbaijan,0,0,0,0
815,2020-01-01,Azerbaijan,0,0,0,0
816,2020-01-02,Azerbaijan,0,0,0,0
817,2020-01-03,Azerbaijan,0,0,0,0
818,2020-01-04,Azerbaijan,0,0,0,0
819,2020-01-05,Azerbaijan,0,0,0,0
820,2020-01-06,Azerbaijan,0,0,0,0
821,2020-01-07,Azerbaijan,0,0,0,0
822,2020-01-08,Azerbaijan,0,0,0,0
823,2020-01-09,Azerbaijan,0,0,0,0
824,2020-01-10,Azerbaijan,0,0,0,0
825,2020-01-11,Azerbaijan,0,0,0,0
826,2020-01-12,Azerbaijan,0,0,0,0
827,2020-01-13,Azerbaijan,0,0,0,0
828,2020-01-14,Azerbaijan,0,0,0,0
829,2020-01-15,Azerbaijan,0,0,0,0
830,2020-01-16,Azerbaijan,0,0,0,0
831,2020-01-17,Azerbaijan,0,0,0,0
832,2020-01-18,Azerbaijan,0,0,0,0
833,2020-01-19,Azerbaijan,0,0,0,0
834,2020-01-20,Azerbaijan,0,0,0,0
835,2020-01-21,Azerbaijan,0,0,0,0
836,2020-01-22,Azerbaijan,0,0,0,0
837,2020-01-23,Azerbaijan,0,0,0,0
838,2020-01-24,Azerbaijan,0,0,0,0
839,2020-01-25,Azerbaijan,0,0,0,0
840,2020-01-26,Azerbaijan,0,0,0,0
841,2020-01-27,Azerbaijan,0,0,0,0
842,2020-01-28,Azerbaijan,0,0,0,0
843,2020-01-29,Azerbaijan,0,0,0,0
844,2020-01-30,Azerbaijan,0,0,0,0
845,2020-01-31,Azerbaijan,0,0,0,0
846,2020-02-01,Azerbaijan,0,0,0,0
847,2020-02-02,Azerbaijan,0,0,0,0
848,2020-02-03,Azerbaijan,0,0,0,0
849,2020-02-04,Azerbaijan,0,0,0,0
850,2020-02-05,Azerbaijan,0,0,0,0
851,2020-02-06,Azerbaijan,0,0,0,0
852,2020-02-07,Azerbaijan,0,0,0,0
853,2020-02-08,Azerbaijan,0,0,0,0
854,2020-02-09,Azerbaijan,0,0,0,0
855,2020-02-10,Azerbaijan,0,0,0,0
856,2020-02-11,Azerbaijan,0,0,0,0
857,2020-02-12,Azerbaijan,0,0,0,0
858,2020-02-13,Azerbaijan,0,0,0,0
859,2020-02-14,Azerbaijan,0,0,0,0
860,2020-02-15,Azerbaijan,0,0,0,0
861,2020-02-16,Azerbaijan,0,0,0,0
862,2020-02-17,Azerbaijan,0,0,0,0
863,2020-02-18,Azerbaijan,0,0,0,0
864,2020-02-19,Azerbaijan,0,0,0,0
865,2020-02-20,Azerbaijan,0,0,0,0
866,2020-02-21,Azerbaijan,0,0,0,0
867,2020-02-22,Azerbaijan,0,0,0,0
868,2020-02-23,Azerbaijan,0,0,0,0
869,2020-02-24,Azerbaijan,0,0,0,0
870,2020-02-25,Azerbaijan,0,0,0,0
871,2020-02-26,Azerbaijan,0,0,0,0
872,2020-02-27,Azerbaijan,0,0,0,0
873,2020-02-28,Azerbaijan,0,0,0,0
874,2020-02-29,Azerbaijan,1,0,1,0
875,2020-03-01,Azerbaijan,0,0,1,0
876,2020-03-02,Azerbaijan,2,0,3,0
877,2020-03-06,Azerbaijan,3,0,6,0
878,2020-03-07,Azerbaijan,3,0,9,0
879,2020-03-11,Azerbaijan,2,0,11,0
880,2020-03-12,Azerbaijan,2,0,13,0
881,2020-03-13,Azerbaijan,0,0,13,0
882,2020-03-15,Azerbaijan,6,0,19,0
883,2020-03-16,Azerbaijan,0,0,19,0
884,2020-03-17,Azerbaijan,0,0,19,0
885,2020-03-18,Azerbaijan,9,0,28,0
886,2020-03-19,Azerbaijan,6,0,34,0
887,2020-03-20,Azerbaijan,10,0,44,0
888,2020-03-21,Azerbaijan,0,1,44,1
889,2020-03-22,Azerbaijan,9,0,53,1
890,2020-03-23,Azerbaijan,12,0,65,1
891,2020-03-24,Azerbaijan,7,0,72,1
892,2020-03-25,Azerbaijan,15,0,87,1
893,2020-03-26,Azerbaijan,6,1,93,2
894,2020-03-27,Azerbaijan,29,1,122,3
895,2020-03-28,Azerbaijan,43,0,165,3
896,2020-03-29,Azerbaijan,17,1,182,4
897,2020-03-30,Azerbaijan,27,0,209,4
898,2020-03-31,Azerbaijan,64,0,273,4
899,2020-04-01,Azerbaijan,25,1,298,5
900,2020-04-02,Azerbaijan,61,0,359,5
901,2020-04-03,Azerbaijan,41,0,400,5
902,2020-04-04,Azerbaijan,43,0,443,5
903,2020-04-05,Azerbaijan,78,0,521,5
904,2020-04-06,Azerbaijan,63,2,584,7
905,2020-04-07,Azerbaijan,57,0,641,7
906,2020-04-08,Azerbaijan,76,1,717,8
907,2020-04-09,Azerbaijan,105,0,822,8
908,2020-04-10,Azerbaijan,104,1,926,9
909,2020-04-11,Azerbaijan,65,1,991,10
910,2020-04-12,Azerbaijan,67,1,1058,11
911,2020-04-13,Azerbaijan,40,0,1098,11
912,2020-04-14,Azerbaijan,50,1,1148,12
913,2020-04-15,Azerbaijan,49,1,1197,13
914,2020-04-16,Azerbaijan,56,0,1253,13
915,2020-04-17,Azerbaijan,30,2,1283,15
916,2020-04-18,Azerbaijan,57,0,1340,15
917,2020-04-19,Azerbaijan,33,3,1373,18
918,2020-04-20,Azerbaijan,25,1,1398,19
919,2020-04-21,Azerbaijan,38,0,1436,19
920,2020-04-22,Azerbaijan,44,1,1480,20
921,2020-04-23,Azerbaijan,38,0,1518,20
922,2020-03-16,Bahamas,1,0,1,0
923,2020-03-17,Bahamas,0,0,1,0
924,2020-03-20,Bahamas,2,0,3,0
925,2020-03-21,Bahamas,1,0,4,0
926,2020-03-22,Bahamas,0,0,4,0
927,2020-03-23,Bahamas,0,0,4,0
928,2020-03-24,Bahamas,0,0,4,0
929,2020-03-25,Bahamas,0,0,4,0
930,2020-03-26,Bahamas,1,0,5,0
931,2020-03-27,Bahamas,4,0,9,0
932,2020-03-28,Bahamas,0,0,9,0
933,2020-03-29,Bahamas,2,0,11,0
934,2020-03-30,Bahamas,3,0,14,0
935,2020-03-31,Bahamas,0,0,14,0
936,2020-04-01,Bahamas,1,0,15,0
937,2020-04-02,Bahamas,6,1,21,1
938,2020-04-03,Bahamas,3,0,24,1
939,2020-04-04,Bahamas,0,2,24,3
940,2020-04-05,Bahamas,4,1,28,4
941,2020-04-06,Bahamas,1,1,29,5
942,2020-04-07,Bahamas,4,0,33,5
943,2020-04-08,Bahamas,3,1,36,6
944,2020-04-09,Bahamas,4,1,40,7
945,2020-04-10,Bahamas,1,1,41,8
946,2020-04-11,Bahamas,1,0,42,8
947,2020-04-12,Bahamas,4,0,46,8
948,2020-04-13,Bahamas,1,0,47,8
949,2020-04-14,Bahamas,2,0,49,8
950,2020-04-15,Bahamas,0,0,49,8
951,2020-04-16,Bahamas,4,0,53,8
952,2020-04-17,Bahamas,1,1,54,9
953,2020-04-18,Bahamas,1,0,55,9
954,2020-04-19,Bahamas,3,0,58,9
955,2020-04-20,Bahamas,2,0,60,9
956,2020-04-21,Bahamas,4,0,64,9
957,2020-04-22,Bahamas,1,0,65,9
958,2020-04-23,Bahamas,5,0,70,9
959,2019-12-31,Bahrain,0,0,0,0
960,2020-01-01,Bahrain,0,0,0,0
961,2020-01-02,Bahrain,0,0,0,0
962,2020-01-03,Bahrain,0,0,0,0
963,2020-01-04,Bahrain,0,0,0,0
964,2020-01-05,Bahrain,0,0,0,0
965,2020-01-06,Bahrain,0,0,0,0
966,2020-01-07,Bahrain,0,0,0,0
967,2020-01-08,Bahrain,0,0,0,0
968,2020-01-09,Bahrain,0,0,0,0
969,2020-01-10,Bahrain,0,0,0,0
970,2020-01-11,Bahrain,0,0,0,0
971,2020-01-12,Bahrain,0,0,0,0
972,2020-01-13,Bahrain,0,0,0,0
973,2020-01-14,Bahrain,0,0,0,0
974,2020-01-15,Bahrain,0,0,0,0
975,2020-01-16,Bahrain,0,0,0,0
976,2020-01-17,Bahrain,0,0,0,0
977,2020-01-18,Bahrain,0,0,0,0
978,2020-01-19,Bahrain,0,0,0,0
979,2020-01-20,Bahrain,0,0,0,0
980,2020-01-21,Bahrain,0,0,0,0
981,2020-01-22,Bahrain,0,0,0,0
982,2020-01-23,Bahrain,0,0,0,0
983,2020-01-24,Bahrain,0,0,0,0
984,2020-01-25,Bahrain,0,0,0,0
985,2020-01-26,Bahrain,0,0,0,0
986,2020-01-27,Bahrain,0,0,0,0
987,2020-01-28,Bahrain,0,0,0,0
988,2020-01-29,Bahrain,0,0,0,0
989,2020-01-30,Bahrain,0,0,0,0
990,2020-01-31,Bahrain,0,0,0,0
991,2020-02-01,Bahrain,0,0,0,0
992,2020-02-02,Bahrain,0,0,0,0
993,2020-02-03,Bahrain,0,0,0,0
994,2020-02-04,Bahrain,0,0,0,0
995,2020-02-05,Bahrain,0,0,0,0
996,2020-02-06,Bahrain,0,0,0,0
997,2020-02-07,Bahrain,0,0,0,0
998,2020-02-08,Bahrain,0,0,0,0
999,2020-02-09,Bahrain,0,0,0,0
1000,2020-02-10,Bahrain,0,0,0,0
1001,2020-02-11,Bahrain,0,0,0,0
1002,2020-02-12,Bahrain,0,0,0,0
1003,2020-02-13,Bahrain,0,0,0,0
1004,2020-02-14,Bahrain,0,0,0,0
1005,2020-02-15,Bahrain,0,0,0,0
1006,2020-02-16,Bahrain,0,0,0,0
1007,2020-02-17,Bahrain,0,0,0,0
1008,2020-02-18,Bahrain,0,0,0,0
1009,2020-02-19,Bahrain,0,0,0,0
1010,2020-02-20,Bahrain,0,0,0,0
1011,2020-02-21,Bahrain,0,0,0,0
1012,2020-02-22,Bahrain,0,0,0,0
1013,2020-02-23,Bahrain,0,0,0,0
1014,2020-02-24,Bahrain,1,0,1,0
1015,2020-02-25,Bahrain,1,0,2,0
1016,2020-02-26,Bahrain,21,0,23,0
1017,2020-02-27,Bahrain,10,0,33,0
1018,2020-02-28,Bahrain,0,0,33,0
1019,2020-02-29,Bahrain,5,0,38,0
1020,2020-03-01,Bahrain,3,0,41,0
1021,2020-03-02,Bahrain,6,0,47,0
1022,2020-03-04,Bahrain,2,0,49,0
1023,2020-03-05,Bahrain,3,0,52,0
1024,2020-03-06,Bahrain,0,0,52,0
1025,2020-03-07,Bahrain,4,0,56,0
1026,2020-03-08,Bahrain,7,0,63,0
1027,2020-03-09,Bahrain,16,0,79,0
1028,2020-03-10,Bahrain,30,0,109,0
1029,2020-03-11,Bahrain,1,0,110,0
1030,2020-03-12,Bahrain,52,0,162,0
1031,2020-03-13,Bahrain,0,0,162,0
1032,2020-03-14,Bahrain,48,0,210,0
1033,2020-03-15,Bahrain,1,0,211,0
1034,2020-03-16,Bahrain,3,0,214,0
1035,2020-03-17,Bahrain,7,1,221,1
1036,2020-03-18,Bahrain,16,0,237,1
1037,2020-03-19,Bahrain,19,0,256,1
1038,2020-03-20,Bahrain,13,0,269,1
1039,2020-03-21,Bahrain,16,0,285,1
1040,2020-03-22,Bahrain,21,0,306,1
1041,2020-03-23,Bahrain,28,1,334,2
1042,2020-03-24,Bahrain,5,0,339,2
1043,2020-03-25,Bahrain,51,1,390,3
1044,2020-03-26,Bahrain,29,0,419,3
1045,2020-03-27,Bahrain,39,1,458,4
1046,2020-03-28,Bahrain,8,0,466,4
1047,2020-03-29,Bahrain,7,0,473,4
1048,2020-03-30,Bahrain,27,0,500,4
1049,2020-03-31,Bahrain,15,0,515,4
1050,2020-04-01,Bahrain,52,0,567,4
1051,2020-04-02,Bahrain,2,0,569,4
1052,2020-04-03,Bahrain,74,0,643,4
1053,2020-04-04,Bahrain,0,0,643,4
1054,2020-04-05,Bahrain,45,0,688,4
1055,2020-04-06,Bahrain,12,0,700,4
1056,2020-04-07,Bahrain,56,0,756,4
1057,2020-04-08,Bahrain,55,1,811,5
1058,2020-04-09,Bahrain,12,0,823,5
1059,2020-04-10,Bahrain,64,0,887,5
1060,2020-04-11,Bahrain,111,1,998,6
1061,2020-04-12,Bahrain,42,0,1040,6
1062,2020-04-13,Bahrain,96,0,1136,6
1063,2020-04-14,Bahrain,225,1,1361,7
1064,2020-04-15,Bahrain,167,0,1528,7
1065,2020-04-16,Bahrain,145,0,1673,7
1066,2020-04-17,Bahrain,27,0,1700,7
1067,2020-04-18,Bahrain,44,0,1744,7
1068,2020-04-19,Bahrain,29,0,1773,7
1069,2020-04-20,Bahrain,100,0,1873,7
1070,2020-04-21,Bahrain,34,0,1907,7
1071,2020-04-22,Bahrain,66,0,1973,7
1072,2020-04-23,Bahrain,34,0,2007,7
1073,2020-03-09,Bangladesh,3,0,3,0
1074,2020-03-15,Bangladesh,0,0,3,0
1075,2020-03-17,Bangladesh,2,0,5,0
1076,2020-03-18,Bangladesh,3,0,8,0
1077,2020-03-19,Bangladesh,2,0,10,0
1078,2020-03-20,Bangladesh,0,0,10,0
1079,2020-03-21,Bangladesh,7,0,17,0
1080,2020-03-22,Bangladesh,7,2,24,2
1081,2020-03-23,Bangladesh,3,1,27,3
1082,2020-03-24,Bangladesh,6,0,33,3
1083,2020-03-25,Bangladesh,6,1,39,4
1084,2020-03-26,Bangladesh,0,1,39,5
1085,2020-03-27,Bangladesh,9,0,48,5
1086,2020-03-28,Bangladesh,0,0,48,5
1087,2020-03-29,Bangladesh,0,0,48,5
1088,2020-03-30,Bangladesh,1,0,49,5
1089,2020-03-31,Bangladesh,0,0,49,5
1090,2020-04-01,Bangladesh,2,0,51,5
1091,2020-04-02,Bangladesh,3,1,54,6
1092,2020-04-03,Bangladesh,2,0,56,6
1093,2020-04-04,Bangladesh,5,0,61,6
1094,2020-04-05,Bangladesh,9,2,70,8
1095,2020-04-06,Bangladesh,18,1,88,9
1096,2020-04-07,Bangladesh,35,3,123,12
1097,2020-04-08,Bangladesh,41,5,164,17
1098,2020-04-09,Bangladesh,54,3,218,20
1099,2020-04-10,Bangladesh,112,1,330,21
1100,2020-04-11,Bangladesh,94,6,424,27
1101,2020-04-12,Bangladesh,58,3,482,30
1102,2020-04-13,Bangladesh,139,4,621,34
1103,2020-04-14,Bangladesh,182,5,803,39
1104,2020-04-15,Bangladesh,209,7,1012,46
1105,2020-04-16,Bangladesh,219,4,1231,50
1106,2020-04-17,Bangladesh,341,10,1572,60
1107,2020-04-18,Bangladesh,266,15,1838,75
1108,2020-04-19,Bangladesh,306,9,2144,84
1109,2020-04-20,Bangladesh,312,7,2456,91
1110,2020-04-21,Bangladesh,492,10,2948,101
1111,2020-04-22,Bangladesh,434,9,3382,110
1112,2020-04-23,Bangladesh,390,10,3772,120
1113,2020-03-18,Barbados,1,0,1,0
1114,2020-03-19,Barbados,0,0,1,0
1115,2020-03-20,Barbados,1,0,2,0
1116,2020-03-21,Barbados,4,0,6,0
1117,2020-03-22,Barbados,8,0,14,0
1118,2020-03-23,Barbados,3,0,17,0
1119,2020-03-24,Barbados,0,0,17,0
1120,2020-03-25,Barbados,1,0,18,0
1121,2020-03-26,Barbados,0,0,18,0
1122,2020-03-27,Barbados,6,0,24,0
1123,2020-03-28,Barbados,0,0,24,0
1124,2020-03-29,Barbados,2,0,26,0
1125,2020-03-30,Barbados,7,0,33,0
1126,2020-03-31,Barbados,1,0,34,0
1127,2020-04-01,Barbados,0,0,34,0
1128,2020-04-02,Barbados,11,0,45,0
1129,2020-04-03,Barbados,0,0,45,0
1130,2020-04-04,Barbados,0,0,45,0
1131,2020-04-05,Barbados,6,0,51,0
1132,2020-04-06,Barbados,5,1,56,1
1133,2020-04-07,Barbados,4,1,60,2
1134,2020-04-08,Barbados,3,1,63,3
1135,2020-04-09,Barbados,0,0,63,3
1136,2020-04-10,Barbados,3,0,66,3
1137,2020-04-11,Barbados,1,1,67,4
1138,2020-04-12,Barbados,1,0,68,4
1139,2020-04-13,Barbados,3,0,71,4
1140,2020-04-14,Barbados,1,0,72,4
1141,2020-04-15,Barbados,1,1,73,5
1142,2020-04-16,Barbados,2,0,75,5
1143,2020-04-17,Barbados,0,0,75,5
1144,2020-04-18,Barbados,0,0,75,5
1145,2020-04-19,Barbados,0,0,75,5
1146,2020-04-20,Barbados,0,0,75,5
1147,2020-04-21,Barbados,0,0,75,5
1148,2020-04-22,Barbados,0,0,75,5
1149,2020-04-23,Barbados,1,1,76,6
1150,2019-12-31,Belarus,0,0,0,0
1151,2020-01-01,Belarus,0,0,0,0
1152,2020-01-02,Belarus,0,0,0,0
1153,2020-01-03,Belarus,0,0,0,0
1154,2020-01-04,Belarus,0,0,0,0
1155,2020-01-05,Belarus,0,0,0,0
1156,2020-01-06,Belarus,0,0,0,0
1157,2020-01-07,Belarus,0,0,0,0
1158,2020-01-08,Belarus,0,0,0,0
1159,2020-01-09,Belarus,0,0,0,0
1160,2020-01-10,Belarus,0,0,0,0
1161,2020-01-11,Belarus,0,0,0,0
1162,2020-01-12,Belarus,0,0,0,0
1163,2020-01-13,Belarus,0,0,0,0
1164,2020-01-14,Belarus,0,0,0,0
1165,2020-01-15,Belarus,0,0,0,0
1166,2020-01-16,Belarus,0,0,0,0
1167,2020-01-17,Belarus,0,0,0,0
1168,2020-01-18,Belarus,0,0,0,0
1169,2020-01-19,Belarus,0,0,0,0
1170,2020-01-20,Belarus,0,0,0,0
1171,2020-01-21,Belarus,0,0,0,0
1172,2020-01-22,Belarus,0,0,0,0
1173,2020-01-23,Belarus,0,0,0,0
1174,2020-01-24,Belarus,0,0,0,0
1175,2020-01-25,Belarus,0,0,0,0
1176,2020-01-26,Belarus,0,0,0,0
1177,2020-01-27,Belarus,0,0,0,0
1178,2020-01-28,Belarus,0,0,0,0
1179,2020-01-29,Belarus,0,0,0,0
1180,2020-01-30,Belarus,0,0,0,0
1181,2020-01-31,Belarus,0,0,0,0
1182,2020-02-01,Belarus,0,0,0,0
1183,2020-02-02,Belarus,0,0,0,0
1184,2020-02-03,Belarus,0,0,0,0
1185,2020-02-04,Belarus,0,0,0,0
1186,2020-02-05,Belarus,0,0,0,0
1187,2020-02-06,Belarus,0,0,0,0
1188,2020-02-07,Belarus,0,0,0,0
1189,2020-02-08,Belarus,0,0,0,0
1190,2020-02-09,Belarus,0,0,0,0
1191,2020-02-10,Belarus,0,0,0,0
1192,2020-02-11,Belarus,0,0,0,0
1193,2020-02-12,Belarus,0,0,0,0
1194,2020-02-13,Belarus,0,0,0,0
1195,2020-02-14,Belarus,0,0,0,0
1196,2020-02-15,Belarus,0,0,0,0
1197,2020-02-16,Belarus,0,0,0,0
1198,2020-02-17,Belarus,0,0,0,0
1199,2020-02-18,Belarus,0,0,0,0
1200,2020-02-19,Belarus,0,0,0,0
1201,2020-02-20,Belarus,0,0,0,0
1202,2020-02-21,Belarus,0,0,0,0
1203,2020-02-22,Belarus,0,0,0,0
1204,2020-02-23,Belarus,0,0,0,0
1205,2020-02-24,Belarus,0,0,0,0
1206,2020-02-25,Belarus,0,0,0,0
1207,2020-02-26,Belarus,0,0,0,0
1208,2020-02-27,Belarus,0,0,0,0
1209,2020-02-28,Belarus,1,0,1,0
1210,2020-02-29,Belarus,0,0,1,0
1211,2020-03-01,Belarus,0,0,1,0
1212,2020-03-02,Belarus,0,0,1,0
1213,2020-03-04,Belarus,3,0,4,0
1214,2020-03-05,Belarus,2,0,6,0
1215,2020-03-11,Belarus,3,0,9,0
1216,2020-03-12,Belarus,3,0,12,0
1217,2020-03-13,Belarus,9,0,21,0
1218,2020-03-16,Belarus,6,0,27,0
1219,2020-03-17,Belarus,9,0,36,0
1220,2020-03-18,Belarus,0,0,36,0
